LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
1.4837946494200058,-1.234322957273864,0.1858282578191972,0.858557283570615,-0.7035881526279277,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,-0.6475647597375246,0.2531373775731533,0.2179635910509914,-0.0290712391307686,-0.1153043793067596,-0.6724972686395966,-0.5506336356774906,-0.5593285997275645,0.261813582984558,-0.0399802106879859,-0.296801274077391,0.128235422659209,-0.3141361173103375,-0.1803719410976436,0
-0.7513503231463238,-1.234322957273864,1.4511137173234905,0.858557283570615,1.9000839872333413,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.5047805527608403,-0.4791321875384496,-0.4502804769801099,-0.4222321738251012,-0.3926959835672815,-0.3712276077387966,-0.2481180603648866,-0.202172967284403,-0.2640863958613005,-0.2700181434905784,-0.274864092463431,-0.2583933607288473,0
1.1754987911349948,0.8101607396241002,1.4511137173234905,-1.0572950302584874,1.683111308911569,-0.8749911476765541,-0.7235699301761651,-0.6966634563390405,-0.6665987314195115,-0.6475647597375246,0.2531373775731533,-0.5816872982165311,-0.6508696679451393,-0.6632058776794079,-0.6576834403564776,-0.6487813101350637,-0.6380818270465541,-0.1687242513423292,-0.2124592084707426,-0.2424468670412822,-0.2526555901979447,-0.3138743038113581,-0.2397177217111403,0
-0.9054982522888292,-1.234322957273864,0.1858282578191972,0.858557283570615,0.3812752389809344,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,1.99987906584516,1.9923155127373808,-0.3474768563784873,-0.2923608280484614,-0.2465838624414209,-0.1685939407761497,-0.1433380575111715,-0.0889417858924141,-0.1306272981155355,-0.1701857953251953,-0.1264112833685862,-0.3080625617347319,-0.150502680448227,-0.1246262836682832,1
-0.5972023940038184,-1.234322957273864,0.1858282578191972,-1.0572950302584874,1.3576522914289104,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,0.0060116969441638,0.0450443797144647,0.0688820044892671,0.1101018905859053,0.1387193116187872,0.1338341345427745,-0.1657054753338669,-0.1265669244717301,-0.2002469460090682,-0.1981422794923959,-0.2215850454211278,-0.2336987657626624,0
-0.3659805002900601,-1.234322957273864,1.4511137173234905,-2.97314734408759,-1.0290471701105863,0.0148605228986051,0.1117361038133278,-0.6966634563390405,-0.6665987314195115,-0.6475647597375246,-0.6164516900089603,-0.0742901900202542,0.058223612032347,-0.6021228492788778,-0.4582796741278848,-0.5210100456493207,-0.5570449240526428,0.4526002267193727,-0.0281749043475456,0.4888101764173383,0.2447943282193167,0.0599299193564469,1.8921177225450652,0
-0.5972023940038184,-1.234322957273864,1.4511137173234905,0.858557283570615,0.706734256463593,1.794563864048924,1.782348171792314,1.809921299018505,1.899435735122663,1.99987906584516,1.9923155127373808,0.1838627897373344,0.1964931485358431,-0.2051120046321848,-0.1806564074578918,-0.1821069646163332,-0.1774174265627245,-0.3419416187078936,-0.1311241199340325,-0.296801274077391,-0.1484802704421419,-0.3141361173103375,-0.2202545557469035,1
1.7920905077050169,0.8101607396241002,-1.0794572016850958,0.858557283570615,-0.2696427959843829,-0.8749911476765541,-0.7235699301761651,-0.6966634563390405,-0.6665987314195115,-0.6475647597375246,-0.6164516900089603,-0.5901479908562794,-0.2510246857465321,-0.5518403846819354,-0.4915602684134645,0.0184320745971293,-0.3156301800941965,1.5496234281945571,0.1272471618477365,0.3743081026610214,2.336662835399103,1.0586829645880245,2.189296641010566,0
1.3296467202775002,0.8101607396241002,0.1858282578191972,-1.0572950302584874,-0.3781291351452691,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,0.1409889427651261,0.211751833287677,0.2780149508756898,0.2237471146970094,0.2092829991373038,0.2656660295707889,-0.1306272981155355,-0.1246572425637177,-0.143109502458049,-0.1886950078478746,-0.1177759930758049,-0.0683743589161536,0
-0.1347586065763018,0.8101607396241002,0.1858282578191972,-1.0572950302584874,-0.9205608309497002,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.6158288412282927,-0.5976890769822562,-0.5711054757922065,-0.5458569128971311,-0.5305830214385461,-0.5214296585636072,-0.2653854591332907,-0.2012615281919425,-0.2246127146804273,-0.2808697392984746,-0.2956128122575466,-0.2661561263446412,0
0.6359810391362256,0.8101607396241002,-1.0794572016850958,-1.0572950302584874,-0.3781291351452691,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,2.773011284858805,2.864023161021491,2.78765356744789,3.131034751234269,3.288195449449903,3.121049834669344,0.2920013430691806,0.2638328201321691,0.2711653616186249,0.3302666034356279,0.2749442553932601,0.2128852648444941,0
0.0964632871374563,0.8101607396241002,-1.0794572016850958,0.858557283570615,-0.4866154743061553,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.4001287108958302,-0.3707196538872987,-0.3347187702752356,-0.2976125921401442,-0.2605987867231774,-0.2311509718549989,-0.2399673651420385,-0.1835101668197363,-0.239493440535663,-0.2513789318676039,-0.2457373407019753,-0.2327987349666284,0
0.0193893225662036,-1.234322957273864,2.7163991768277835,-1.0572950302584874,0.4897615781418206,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,1.6354623320767072,1.7234435009990532,1.788089506383693,1.9411718973417,2.130227244017836,2.2524806584855366,0.0434957020525675,0.0702605176381845,0.131445569237405,0.0941486452391118,0.112423525901812,0.0460983079544299,0
1.4837946494200058,0.8101607396241002,-1.0794572016850958,-1.0572950302584874,-0.3781291351452691,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,-0.6475647597375246,0.2531373775731533,-0.1831655879221211,-0.2870919451921652,-0.3926582433898082,-0.396770420700496,-0.6423006358035263,-0.6463097761694336,-0.2710607580291997,-0.209247470716358,-0.2743097953038287,-0.2272500894241643,-0.3135470369376339,0.1365514029558542,1
-0.5972023940038184,0.8101607396241002,0.1858282578191972,-1.0572950302584874,0.3812752389809344,-1.7648428182517135,-1.5588759641656582,-1.5321917081248893,-1.5219435536002364,-1.5300460349317528,-1.486040757591074,-0.6775796749890248,-0.6776355928551241,-0.6587501043612388,-0.6577300736039586,-0.6474325403503274,-0.4548168541340909,-0.2845848745471107,-0.1992650425608387,-0.2428444436862694,-0.2474212910435477,0.457297357432396,-0.2230671519845099,1
0.2506112162799618,0.8101607396241002,0.1858282578191972,-1.0572950302584874,1.140679613107138,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,0.7527391203736452,0.7586337730626572,0.8237246125351934,0.9351373050190828,0.9029289819679248,0.440551927764238,-0.1190351982430404,-0.0399802106879859,-0.1093722842977057,-0.1484802704421419,-0.122357729307944,-0.2090041707964776,0
-0.8284242877175766,0.8101607396241002,0.1858282578191972,-1.0572950302584874,0.2727888998200481,6.24382221692472,5.123572307750286,4.316506054376051,3.610125379484112,2.882360341039388,1.9923155127373808,1.018497217110783,0.3803139336263055,0.3635542626018333,0.3821913452214908,0.3743921588834273,0.3843499977350998,-0.3419416187078936,-0.2187958802564201,-0.2668126357126413,-0.3080625617347319,-0.3141361173103375,-0.1595024770146035,0
-1.0596461814313347,0.8101607396241002,0.1858282578191972,-1.0572950302584874,-0.5951018134670415,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.5705512340679055,-0.562661543753599,-0.5313495954097085,-0.494653607163035,-0.4742472103077956,-0.4559419002386479,-0.2722682684325846,-0.2055149106234247,-0.2137645519386334,-0.2761461034762139,-0.2879547674123998,-0.2689687225822477,0
0.2506112162799618,-1.234322957273864,2.7163991768277835,-1.0572950302584874,0.706734256463593,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.1719208792452163,-0.1536135794993277,-0.2128411130416947,-0.2001957381524148,-0.1548026006814293,-0.6527242181386989,-0.0400640178616677,-0.1925377540212495,-0.1857070001352502,-0.2123131869591779,-0.3141361173103375,-0.1751405120956956,0
-0.9054982522888292,0.8101607396241002,0.1858282578191972,0.858557283570615,-1.354506187593245,0.9047121934737644,-0.7235699301761651,-0.6966634563390405,-0.6665987314195115,-0.6475647597375246,0.2531373775731533,-0.4500372910741214,-0.6330959697765668,-0.6779286756012541,-0.6684401761087528,-0.1925352578300254,-0.249034167397584,0.0806870224768225,-0.2569895184166682,-0.2819773448857249,2.660551053806544,-0.1832293678206491,-0.1246262836682832,0
-0.9054982522888292,-1.234322957273864,0.1858282578191972,-1.0572950302584874,0.8152205956244792,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.311488356385978,-0.2845909821297099,-0.2522364939647938,-0.2080923013925243,-0.1663000406757051,-0.3905884757769192,-0.2522839712565645,-0.1931019782213441,-0.2276797345131858,-0.2220796231862844,-0.2776131342027144,-0.2624434993110006,0
-0.5201284294325655,-1.234322957273864,0.1858282578191972,0.858557283570615,0.5982479173027069,-0.8749911476765541,-0.7235699301761651,-1.5321917081248893,-1.5219435536002364,-1.5300460349317528,-1.486040757591074,-0.6850489863082249,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.3419416187078936,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
-0.4430544648613128,0.8101607396241002,0.1858282578191972,0.858557283570615,0.706734256463593,1.794563864048924,1.782348171792314,1.809921299018505,1.899435735122663,1.99987906584516,0.2531373775731533,-0.1573760930218285,-0.12082005260174,-0.0776105558320228,-0.0141601695350309,0.0174616182885996,0.0551480741554003,-0.2272281303863278,-0.1701857953251953,-0.2002469460090682,-0.3080625617347319,-0.2094107177185868,-0.2033789783212646,1
-0.9054982522888292,0.8101607396241002,1.4511137173234905,-1.0572950302584874,2.4425156830377723,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.5963950512323377,-0.5787632497624402,-0.5541764211788396,-0.5214210912171071,-0.5036405225678398,-0.4904657030889341,-0.2694909945047994,-0.1918867260980635,-0.2229656114369089,-0.2761461034762139,-0.2814094299379154,-0.2652560955486071,0
1.3296467202775002,0.8101607396241002,-1.0794572016850958,0.858557283570615,-0.7035881526279277,-0.8749911476765541,-0.7235699301761651,-0.6966634563390405,1.899435735122663,0.2349165154567035,0.2531373775731533,-0.6591372663136181,-0.5303597792559323,-0.4989623239773217,-0.5307477407132996,-0.1814490281359741,-0.2649527301904202,0.3515316059560563,0.2995959540458559,-0.2962333074416949,1.5460921643356125,0.0885984974946887,-0.0952065270229195,0
-1.1367201460025875,-1.234322957273864,0.1858282578191972,0.858557283570615,-0.5951018134670415,0.9047121934737644,-1.5588759641656582,-1.5321917081248893,-1.5219435536002364,-1.5300460349317528,-1.486040757591074,-0.6997159976259267,-0.7006781738799929,-0.6935022522472817,-0.6953475599052679,-0.6936525780955562,-0.6905056171723293,-0.3419416187078936,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.0683743589161536,0
0.3276851808512146,0.8101607396241002,0.1858282578191972,0.858557283570615,-0.2696427959843829,0.9047121934737644,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.3988521376885487,-0.4468444733950664,-0.4068907620468723,1.159349958907547,1.2922793426324486,1.3870683280876508,-0.2049495634438763,-0.1267839337794588,5.3830922695370464,-0.0527308956665879,-0.072809524626097,-0.0965003212922184,0
-1.1367201460025875,0.8101607396241002,0.1858282578191972,-1.0572950302584874,1.4661386305897963,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.5114757718160506,-0.4862276164515952,-0.4574472062329577,-0.4191232906597038,-0.3896201305216026,-0.3677013438289911,-0.2487821910867483,-0.2023031728690402,-0.2246695113439969,-0.2701458093236125,-0.2737513850927686,-0.2132230651528873,1
-1.1367201460025875,-1.234322957273864,1.4511137173234905,-1.0572950302584874,2.8764610396813173,1.794563864048924,2.617654205781807,1.809921299018505,1.899435735122663,1.99987906584516,1.9923155127373808,-0.4637944044674844,-0.4590823319759571,-0.4292994084431007,-0.4134029456353724,-0.3674476711334999,-0.3451668382720436,-0.3419416187078936,-0.2005670984072108,-0.296801274077391,-0.2068235561387128,-0.263082485009359,-0.2483805181229682,0
1.9462384368475223,0.8101607396241002,0.1858282578191972,0.858557283570615,-0.9205608309497002,-1.7648428182517135,-1.5588759641656582,-1.5321917081248893,-1.5219435536002364,-1.5300460349317528,-1.486040757591074,-0.4919333372918162,-0.4802281151725592,-0.4616289999619837,-0.4393310312347873,-0.4163323516241832,-0.4008482245811628,0.5636911838307839,0.3940384047693784,0.5551486794666329,0.6494311860208078,0.6676645038623252,0.550171805658263,0
-0.5972023940038184,-1.234322957273864,1.4511137173234905,0.858557283570615,-1.137533509271473,0.9047121934737644,2.617654205781807,1.809921299018505,1.899435735122663,1.99987906584516,1.9923155127373808,-0.3536967556224757,-0.3468059508968556,-0.3415826799821885,-0.294208365074034,-0.2548582909320439,-0.227255289821309,-0.3419416187078936,-0.2569895184166682,-0.2170019617621007,-0.251506597700638,-0.2539844659198257,-0.2312799329983209,1
-0.7513503231463238,0.8101607396241002,0.1858282578191972,-1.0572950302584874,-0.7035881526279277,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,-1.486040757591074,-0.5394381572819286,-0.5363030791178345,-0.4760922382730629,-0.5662978197096195,-0.6630585317588568,-0.6527242181386989,-0.2211905783694032,-0.0817762033565301,-0.1832079469381878,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
1.8691644722762693,0.8101607396241002,-1.0794572016850958,0.858557283570615,-0.812074491788814,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,-1.5300460349317528,-0.6164516900089603,2.1680378097017057,0.8450013008430648,-0.5114356052725197,-0.6591601598600415,-0.6630585317588568,-0.6339678524851143,-0.1943838474142584,-0.1243534295328976,-0.2418221037420166,-0.3080625617347319,-0.2410246977203465,-0.2933820579246719,0
-0.2118325711475546,-1.234322957273864,0.1858282578191972,-1.0572950302584874,1.3576522914289104,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,0.4008530738431133,0.4673137273494686,0.5351520052756547,0.6638250711748465,0.7955701967853239,1.019027126301379,-0.1608150582001581,-0.1241798220867146,-0.1127232874483122,-0.0358790057060904,0.4974857295257303,-0.2933820579246719,0
0.5589070745649728,-1.234322957273864,0.1858282578191972,-1.0572950302584874,0.5982479173027069,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,2.5487825590564195,2.7052260569098645,2.7834573537404883,2.9188223863642384,2.536486572227589,2.6282460574075728,0.1492132378689158,0.1199556491080528,0.2854781208381645,0.1397891805487925,0.1461974672701516,0.1014502019105254,1
0.9442768974212364,-1.234322957273864,-1.0794572016850958,-1.0572950302584874,0.5982479173027069,0.9047121934737644,-1.5588759641656582,-1.5321917081248893,-1.5219435536002364,-1.5300460349317528,-1.486040757591074,-0.695641827815454,-0.6909834294244078,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.3419416187078936,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,0
-1.1367201460025875,0.8101607396241002,0.1858282578191972,0.858557283570615,-0.9205608309497002,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.502145922950068,-0.4703507161112892,-0.4307702462374477,-0.390723642943798,-0.3570358263318167,-0.3781625934280808,-0.2211905783694032,-0.1701857953251953,-0.2059266123660284,-0.2423146577221848,-0.2486827425654933,-0.2371301331725423,0
-1.1367201460025875,0.8101607396241002,0.1858282578191972,0.858557283570615,-0.9205608309497002,-0.8749911476765541,1.782348171792314,0.138864795446808,0.1887460907612133,0.2349165154567035,1.9923155127373808,-0.4164797124018609,-0.4183644052624999,-0.4827398483043765,-0.3985580285205996,-0.356098266847305,-0.4807264980047094,-0.3414586145465396,-0.1670608612939022,0.5551486794666329,-0.2123131869591779,-0.3141361173103375,0.2691371895966236,0
-0.3659805002900601,0.8101607396241002,0.1858282578191972,-1.0572950302584874,0.8152205956244792,-1.7648428182517135,-1.5588759641656582,-1.5321917081248893,-1.5219435536002364,-1.5300460349317528,-1.486040757591074,-0.695641827815454,-0.6769471254952347,-0.6779286756012541,-0.6724972686395966,-0.6630585317588568,-0.6527242181386989,-0.2816264740588177,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
0.2506112162799618,-1.234322957273864,-1.0794572016850958,0.858557283570615,-0.2696427959843829,-1.7648428182517135,-1.5588759641656582,-1.5321917081248893,-1.5219435536002364,-1.5300460349317528,-1.486040757591074,-0.6958862780040824,-0.6912363358015101,-0.6781882352120213,-0.6727770681244823,-0.6633546031750184,-0.6530264693309679,-0.3419416187078936,-0.2569895184166682,-0.296801274077391,-0.3080625617347319,-0.3141361173103375,-0.2933820579246719,1
-0.2118325711475546,0.8101607396241002,-1.0794572016850958,-1.0572950302584874,0.706734256463593,1.794563864048924,1.782348171792314,1.809921299018505,0.1887460907612133,0.2349165154567035,0.2531373775731533,1.2235773448039466,1.3018626207239383,1.3274577171423023,1.4130659140356336,1.5686291127952918,1.6392465728374557,-0.0823268819801394,-0.2134574512862945,-0.0211102691105448,0.043018479108966,0.0262214313628522,-0.0064972416888111,1
-0.2889065357188073,0.8101607396241002,0.1858282578191972,-1.0572950302584874,0.4897615781418206,-0.8749911476765541,-0.7235699301761651,-0.6966634563390405,0.1887460907612133,-0.6475647597375246,-0.6164516900089603,-0.6760179098950102,-0.6706806674848131,-0.6541212913025585,-0.6468334381092405,-0.6566436510753553,-0.6527242181386989,-0.2546989920633343,-0.1853330450046573,-0.296801274077391,-0.2831677242930879,-0.3141361173103375,-0.2495055566180108,0
1.406720684848753,0.8101607396241002,0.1858282578191972,-1.0572950302584874,0.0558162214982757,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.4100968463654535,-0.1909594211847553,-0.1299406573583503,-0.0451712791098706,0.0551284817891598,0.2327878165450785,0.5636911838307839,-0.1267839337794588,-0.1264112833685862,-0.0527308956665879,0.3403976301381043,1.112916060878567,1
-0.6742763585750711,0.8101607396241002,0.1858282578191972,0.858557283570615,1.3576522914289104,0.0148605228986051,0.1117361038133278,0.138864795446808,1.899435735122663,0.2349165154567035,0.2531373775731533,0.1227366620142082,0.1538503232855524,0.151047041275438,0.0712408510184371,0.1340973078442643,0.1690631901750219,-0.2070627066497999,-0.0264822317472619,-0.296801274077391,-0.1939931399187886,-0.2028653802441024,-0.2090041707964776,0
-1.2137941105738403,-1.234322957273864,0.1858282578191972,0.858557283570615,-1.137533509271473,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,-0.589631929346953,-0.5699396272724294,-0.56471742537166,-0.5371986732814992,-0.517045978355157,-0.5005407428312356,-0.2746832892393545,-0.2009143132995766,-0.2317690942901971,-0.2877636942823144,-0.2926019570192837,-0.274762670831717,1
-0.0576846420050491,0.8101607396241002,0.1858282578191972,0.858557283570615,0.2727888998200481,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,1.1108043244500607,1.0698210197326534,1.0819431653133549,1.065352876401755,0.8508368611354907,0.8507403791391374,0.0811700266381764,0.0164422093214713,-0.012817956229383,-0.1165638121836239,-0.1435646227252735,-0.0680368473676409,0
0.3276851808512146,0.8101607396241002,0.1858282578191972,0.858557283570615,-0.5951018134670415,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,1.99987906584516,0.2531373775731533,0.3587125774367902,0.4359252358802266,0.5124261193551553,0.7135982906528598,0.2692868061460564,-0.476478189580039,-0.0762893299632148,-0.0573409553062805,0.2192532111160091,-0.3080625617347319,-0.2486827425654933,5.281183685011367,0
1.0213508619924894,0.8101607396241002,0.1858282578191972,-1.0572950302584874,-0.1611564568234966,0.9047121934737644,1.782348171792314,0.138864795446808,0.1887460907612133,0.2349165154567035,-0.6164516900089603,-0.6080335963242549,-0.6231483189438796,-0.5790364638989797,-0.5473958100640028,-0.6350797829315847,-0.6036923580594985,-0.3419416187078936,-0.0832084647875394,-0.1832079469381878,-0.3080625617347319,-0.1230122630553925,-0.1650151656403122,1
1.3296467202775002,0.8101607396241002,0.1858282578191972,0.858557283570615,0.3812752389809344,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,0.2091362231283004,0.1727480497968015,0.1463172883681259,0.2414211154922939,0.3440941839628894,0.3970277560774958,-0.1910028182847807,-0.148484864552327,-0.154809615153387,-0.0974139372285131,-0.1701386928716803,-0.1246262836682832,0
-0.6742763585750711,-1.234322957273864,-1.0794572016850958,0.858557283570615,-0.9205608309497002,0.0148605228986051,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,0.2898319465077308,0.1989941115982984,0.0651183901331438,-0.0276527224728559,-0.1022170274887259,-0.1624056173466954,0.261813582984558,-0.0833820722337224,-0.1832079469381878,-0.1165638121836239,-0.150502680448227,-0.2933820579246719,0
-0.2889065357188073,0.8101607396241002,-1.0794572016850958,0.858557283570615,-0.7035881526279277,1.794563864048924,0.1117361038133278,0.138864795446808,0.1887460907612133,0.2349165154567035,0.2531373775731533,1.0224220006948717,0.8537687219159417,0.836875632814061,0.3869168476328949,0.4455150924102491,0.3844003729338114,0.0203115023075773,0.0034216508577504,-0.012817956229383,-0.1484802704421419,-0.1177759930758049,-0.1246262836682832,0
0.7130550037074783,-1.234322957273864,-1.0794572016850958,0.858557283570615,-0.1611564568234966,-0.8749911476765541,-0.7235699301761651,-0.6966634563390405,-0.6665987314195115,-0.6475647597375246,-0.6164516900089603,-0.6912417244201434,-0.6793778367862727,-0.6732277626506941,-0.6674297890799987,-0.6576963494439299,-0.644731353276473,-0.2919506880077586,-0.2428405115527581,-0.2782855617537009,-0.2872530309501782,-0.2829803109317916,-0.2750439304554777,0
